category,model,status,n_cand,n_tried,elapsed_s,note
cabinet_door,ertkre,pending,0,0,0.0,max_dim=0.457
cactus,imitmg,not_ready,0,0,0.0,max_dim=0.220
cake_stand,tpchsr,not_ready,0,0,0.0,max_dim=0.307
calculator,kwmmty,pending,0,0,0.0,max_dim=0.150
calendar,ydunsu,pending,0,0,0.0,max_dim=0.307
caliper,sngjmj,pending,0,0,0.0,max_dim=0.248
camera_tripod,hnpofr,too_large,0,0,0.0,max_dim=1.281
can,damllm,pending,0,0,0.0,max_dim=0.341
can,dhqrwr,pending,0,0,0.0,max_dim=0.183
can,moeqjz,pending,0,0,0.0,max_dim=0.144
can_of_baking_mix,blrqqz,pending,0,0,0.0,max_dim=0.110
can_of_baking_mix,fpbxfp,pending,0,0,0.0,max_dim=0.110
can_of_baking_mix,ohtiap,pending,0,0,0.0,max_dim=0.110
can_of_baking_mix,orwvfx,pending,0,0,0.0,max_dim=0.104
can_of_baking_mix,rxorlp,pending,0,0,0.0,max_dim=0.104
can_of_baking_mix,xefopo,pending,0,0,0.0,max_dim=0.104
can_of_bay_leaves,ppwvjf,pending,0,0,0.0,max_dim=0.074
can_of_beans,kclbuu,pending,0,0,0.0,max_dim=0.099
can_of_beans,ojqgjz,pending,0,0,0.0,max_dim=0.099
can_of_cat_food,omiuox,not_ready,0,0,0.0,max_dim=0.190
can_of_coffee,poteji,pending,0,0,0.0,max_dim=0.197
can_of_coffee,zubwua,pending,0,0,0.0,max_dim=0.092
can_of_corn,alphlq,pending,0,0,0.0,max_dim=0.101
can_of_corn,kwwlfn,pending,0,0,0.0,max_dim=0.092
can_of_corn,pddtfk,pending,0,0,0.0,max_dim=0.091
can_of_dog_food,rgwfxq,not_ready,0,0,0.0,max_dim=0.275
can_of_icetea,ifrjsc,pending,0,0,0.0,max_dim=0.149
can_of_oatmeal,qyukhm,pending,0,0,0.0,max_dim=0.136
can_of_sardines,dpgmry,pending,0,0,0.0,max_dim=0.118
can_of_soda,bfrzvk,pending,0,0,0.0,max_dim=0.125
can_of_soda,chwjfu,not_ready,0,0,0.0,max_dim=0.154
can_of_soda,evcxlr,pending,0,0,0.0,max_dim=0.130
can_of_soda,frewxk,pending,0,0,0.0,max_dim=0.150
can_of_soda,iloapr,not_ready,0,0,0.0,max_dim=0.174
can_of_soda,itolcg,pending,0,0,0.0,max_dim=0.135
can_of_soda,ixrfxv,not_ready,0,0,0.0,max_dim=0.115
can_of_soda,lugwcz,pending,0,0,0.0,max_dim=0.127
can_of_soda,mrrozu,not_ready,0,0,0.0,max_dim=0.174
can_of_soda,opivig,pending,0,0,0.0,max_dim=0.114
can_of_soda,ttxyui,pending,0,0,0.0,max_dim=0.194
can_of_soda,uzbpnw,not_ready,0,0,0.0,max_dim=0.174
can_of_soda,vszbvb,not_ready,0,0,0.0,max_dim=0.154
can_of_soda,wbrrad,pending,0,0,0.0,max_dim=0.150
can_of_soda,xlyult,not_ready,0,0,0.0,max_dim=0.154
can_of_soda,xmjfcg,pending,0,0,0.0,max_dim=0.148
can_of_tomato_paste,sqqdzb,pending,0,0,0.0,max_dim=0.123
can_of_tomatoes,ckdouu,pending,0,0,0.0,max_dim=0.118
candied_yam,axmnvy,not_ready,0,0,0.0,max_dim=0.072
candied_yam,ayqjzg,not_ready,0,0,0.0,max_dim=0.150
candied_yam,ivkukc,not_ready,0,0,0.0,max_dim=0.069
candied_yam,mztmgb,not_ready,0,0,0.0,max_dim=0.074
candied_yam,zzxnmn,not_ready,0,0,0.0,max_dim=0.150
candle_holder,nygnlp,pending,0,0,0.0,max_dim=0.304
candle_holder,svqdrl,pending,0,0,0.0,max_dim=0.270
candle_holder,szulaa,pending,0,0,0.0,max_dim=0.137
candle_holder,tnlkzg,pending,0,0,0.0,max_dim=0.356
candle_holder,wiufnv,pending,0,0,0.0,max_dim=0.241
candy_cane,qfomjj,pending,0,0,0.0,max_dim=0.080
candy_dispenser_shelf,hrehue,too_large,0,0,0.0,max_dim=2.172
canister,gqwnfv,not_ready,0,0,0.0,max_dim=0.178
canister,xcppkc,pending,0,0,0.0,max_dim=0.177
canned_food,acgdtc,pending,0,0,0.0,max_dim=0.115
canned_food,byakrm,pending,0,0,0.0,max_dim=0.082
canned_food,cbmndg,pending,0,0,0.0,max_dim=0.137
canned_food,foetdd,pending,0,0,0.0,max_dim=0.170
canned_food,pkopdw,pending,0,0,0.0,max_dim=0.128
canned_food,qhgdys,pending,0,0,0.0,max_dim=0.148
canned_food,ycbspm,pending,0,0,0.0,max_dim=0.102
canned_food,ycodks,not_ready,0,0,0.0,max_dim=0.140
canned_food,zfmfje,pending,0,0,0.0,max_dim=0.157
cantaloup,jakyah,pending,0,0,0.0,max_dim=0.235
cantaloup,pqcnoc,pending,0,0,0.0,max_dim=0.200
canteen,ouhqnw,pending,0,0,0.0,max_dim=0.223
canteen,ttxunv,not_ready,0,0,0.0,max_dim=0.143
canvas,adxquq,too_large,0,0,0.0,max_dim=1.150
cap,actmgl,not_ready,0,0,0.0,max_dim=0.107
cap,amryfj,not_ready,0,0,0.0,max_dim=0.037
cap,arskxc,pending,0,0,0.0,max_dim=0.077
cap,ceizxn,not_ready,0,0,0.0,max_dim=0.043
cap,ciopwh,pending,0,0,0.0,max_dim=0.076
cap,clhquh,pending,0,0,0.0,max_dim=0.076
cap,dduopd,not_ready,0,0,0.0,max_dim=0.098
cap,dmzavi,not_ready,0,0,0.0,max_dim=0.022
cap,dwpcld,pending,0,0,0.0,max_dim=0.076
cap,eukcfr,pending,0,0,0.0,max_dim=0.018
cap,fomiem,not_ready,0,0,0.0,max_dim=0.031
cap,ghwjwe,pending,0,0,0.0,max_dim=0.026
cap,gmdwwe,pending,0,0,0.0,max_dim=0.031
cap,gxkbcd,pending,0,0,0.0,max_dim=0.030
cap,hbafeb,pending,0,0,0.0,max_dim=0.033
cap,hkvuxj,pending,0,0,0.0,max_dim=0.132
cap,iizvmn,not_ready,0,0,0.0,max_dim=0.025
cap,iqeyba,pending,0,0,0.0,max_dim=0.077
cap,jybxvq,pending,0,0,0.0,max_dim=0.076
cap,kaolpg,not_ready,0,0,0.0,max_dim=0.208
cap,mgirzi,pending,0,0,0.0,max_dim=0.033
cap,ngionj,pending,0,0,0.0,max_dim=0.117
cap,nkjxbc,not_ready,0,0,0.0,max_dim=0.052
cap,owcsun,not_ready,0,0,0.0,max_dim=0.059
cap,oyofsv,not_ready,0,0,0.0,max_dim=0.098
cap,pwsngg,pending,0,0,0.0,max_dim=0.051
cap,qcfsnv,pending,0,0,0.0,max_dim=0.076
cap,qscujv,pending,0,0,0.0,max_dim=0.051
cap,qwrndi,not_ready,0,0,0.0,max_dim=0.077
cap,rgtedj,pending,0,0,0.0,max_dim=0.036
cap,rhoycw,not_ready,0,0,0.0,max_dim=0.058
cap,sjsles,not_ready,0,0,0.0,max_dim=0.046
cap,tkwpyr,not_ready,0,0,0.0,max_dim=0.037
cap,tpknvf,pending,0,0,0.0,max_dim=0.098
cap,uxpeaz,pending,0,0,0.0,max_dim=0.058
cap,vnpjfn,pending,0,0,0.0,max_dim=0.076
cap,vsvwig,pending,0,0,0.0,max_dim=0.050
cap,wwbayp,pending,0,0,0.0,max_dim=0.076
cap,xeswtq,pending,0,0,0.0,max_dim=0.077
cap,xsxeij,not_ready,0,0,0.0,max_dim=0.040
cap,xxqyrt,pending,0,0,0.0,max_dim=0.052
cap,ygsmgm,pending,0,0,0.0,max_dim=0.046
cap,yivige,not_ready,0,0,0.0,max_dim=0.094
cap,yqvild,pending,0,0,0.0,max_dim=0.076
cap,ytjxqn,pending,0,0,0.0,max_dim=0.076
cap,zggjif,not_ready,0,0,0.0,max_dim=0.098
cap,zknitk,not_ready,0,0,0.0,max_dim=0.047
car,ssxsje,too_large,0,0,0.0,max_dim=5.053
car,xxsgpq,too_large,0,0,0.0,max_dim=5.053
car_wheel,lnbowh,too_large,0,0,0.0,max_dim=0.549
car_wheel,xeedbe,too_large,0,0,0.0,max_dim=0.608
carafe,hdbsog,pending,0,0,0.0,max_dim=0.302
carafe,mdtkkv,not_ready,0,0,0.0,max_dim=0.386
carafe,ocjcgp,pending,0,0,0.0,max_dim=0.232
cardigan,itrkhr,too_large,0,0,0.0,max_dim=0.674
cardstock,bihwte,pending,0,0,0.0,max_dim=0.280
carpet,brrqkq,too_large,0,0,0.0,max_dim=11.418
carpet,ctclvd,too_large,0,0,0.0,max_dim=1.225
carpet,eayztt,too_large,0,0,0.0,max_dim=1.407
carpet,giqcnw,too_large,0,0,0.0,max_dim=2.996
carpet,gvwhfn,too_large,0,0,0.0,max_dim=1.401
carpet,iqnove,too_large,0,0,0.0,max_dim=3.675
carpet,sehjcp,too_large,0,0,0.0,max_dim=0.984
carpet,stmltt,too_large,0,0,0.0,max_dim=3.319
carpet,vlccww,too_large,0,0,0.0,max_dim=3.256
carpet,vnlbqn,too_large,0,0,0.0,max_dim=2.710
carpet_sweeper,xboreo,too_large,0,0,0.0,max_dim=0.826
carrot,aucrah,pending,0,0,0.0,max_dim=0.249
carrot,nktmff,pending,0,0,0.0,max_dim=0.091
carrot,qhmmmx,pending,0,0,0.0,max_dim=0.180
carton,causya,too_large,0,0,0.0,max_dim=1.000
carton,cdmmwy,pending,0,0,0.0,max_dim=0.314
carton,hhlmbi,pending,0,0,0.0,max_dim=0.222
carton,libote,pending,0,0,0.0,max_dim=0.213
carton,msfzpz,too_large,0,0,0.0,max_dim=1.195
carton,sxlklf,too_large,0,0,0.0,max_dim=1.196
carton,ylrxhe,too_large,0,0,0.0,max_dim=0.637
carton_of_eggs,mimzbz,pending,0,0,0.0,max_dim=0.400
carton_of_eggs,rixhgu,pending,0,0,0.0,max_dim=0.263
carton_of_eggs,stxfxb,pending,0,0,0.0,max_dim=0.290
carton_of_eggs,tacdgl,not_ready,0,0,0.0,max_dim=0.290
carton_of_milk,atyqub,pending,0,0,0.0,max_dim=0.152
carton_of_milk,kklgxk,pending,0,0,0.0,max_dim=0.149
carton_of_milk,kszoro,pending,0,0,0.0,max_dim=0.181
carton_of_milk,orikxq,not_ready,0,0,0.0,max_dim=0.166
carton_of_milk,vkttfb,not_ready,0,0,0.0,max_dim=0.192
carton_of_milk,xmugpm,pending,0,0,0.0,max_dim=0.218
carton_of_milk,znqqft,not_ready,0,0,0.0,max_dim=0.130
carton_of_orange_juice,brryuo,pending,0,0,0.0,max_dim=0.218
carton_of_orange_juice,gpbmnk,pending,0,0,0.0,max_dim=0.181
carton_of_pineapple_juice,vzueyg,pending,0,0,0.0,max_dim=0.110
carton_of_soy_milk,orgyvw,pending,0,0,0.0,max_dim=0.192
carving_knife,alekva,pending,0,0,0.0,max_dim=0.266
carving_knife,awvoox,pending,0,0,0.0,max_dim=0.226
carving_knife,fqqbop,pending,0,0,0.0,max_dim=0.323
carving_knife,ghhbgo,not_ready,0,0,0.0,max_dim=0.339
carving_knife,gixmnd,pending,0,0,0.0,max_dim=0.321
carving_knife,icxnkd,not_ready,0,0,0.0,max_dim=0.311
carving_knife,mzhpkm,not_ready,0,0,0.0,max_dim=0.267
carving_knife,oxvnsa,not_ready,0,0,0.0,max_dim=0.316
carving_knife,usqmjc,not_ready,0,0,0.0,max_dim=0.318
carving_knife,xsjhji,not_ready,0,0,0.0,max_dim=0.381
carving_knife,zaihmr,pending,0,0,0.0,max_dim=0.277
case_of_eyeshadow,zgervc,pending,0,0,0.0,max_dim=0.080
cash_register,ekvdjq,too_large,0,0,0.0,max_dim=0.689
cash_register,ykfcaz,pending,0,0,0.0,max_dim=0.490
casserole,mmbavt,not_ready,0,0,0.0,max_dim=0.321
casserole,ncbsee,pending,0,0,0.0,max_dim=0.245
cast,heuzgu,pending,0,0,0.0,max_dim=0.107
cat_food_tin,rclizj,not_ready,0,0,0.0,max_dim=0.146
catalog,aygcnt,pending,0,0,0.0,max_dim=0.297
catalog,deirql,pending,0,0,0.0,max_dim=0.297
catalog,uilzqm,pending,0,0,0.0,max_dim=0.395
catalog,zmidof,pending,0,0,0.0,max_dim=0.297
catsup_bottle,qfvqfm,pending,0,0,0.0,max_dim=0.258
cauldron,lbcxwi,not_ready,0,0,0.0,max_dim=0.333
cauldron,zndohl,pending,0,0,0.0,max_dim=0.291
cauliflower,genkom,pending,0,0,0.0,max_dim=0.251
cayenne_shaker,ueytzu,pending,0,0,0.0,max_dim=0.160
cd,xkfnrj,not_ready,0,0,0.0,max_dim=0.120
cedar_chest,fwstpx,too_large,0,0,0.0,max_dim=0.535
cedar_chest,gbdzls,pending,0,0,0.0,max_dim=0.399
ceiling_air_conditioner,hapein,too_large,0,0,0.0,max_dim=0.669
ceiling_fan,xtmacj,too_large,0,0,0.0,max_dim=1.220
ceiling_mounted_basketball_hoop,bsljrc,too_large,0,0,0.0,max_dim=4.987
ceiling_mounted_basketball_hoop,szrztv,too_large,0,0,0.0,max_dim=4.774
ceiling_mounted_projector,uswrqt,too_large,0,0,0.0,max_dim=0.697
ceiling_rack,bndsom,too_large,0,0,0.0,max_dim=1.585
ceiling_rack,fclnmc,too_large,0,0,0.0,max_dim=1.585
ceiling_rack,ftujuv,too_large,0,0,0.0,max_dim=2.830
ceiling_rack,krcbvr,too_large,0,0,0.0,max_dim=1.585
ceiling_rack,miimrw,too_large,0,0,0.0,max_dim=0.808
ceiling_rack,ratlvl,too_large,0,0,0.0,max_dim=3.155
ceiling_rack,rjfwip,too_large,0,0,0.0,max_dim=1.585
ceiling_rack,sbwapx,too_large,0,0,0.0,max_dim=0.564
ceilings,aaonre,too_large,0,0,0.0,max_dim=1.505
ceilings,achzqe,too_large,0,0,0.0,max_dim=5.935
ceilings,adtedr,too_large,0,0,0.0,max_dim=3.115
ceilings,aghvud,too_large,0,0,0.0,max_dim=2.602
ceilings,aiddbc,too_large,0,0,0.0,max_dim=2.020
ceilings,alydei,too_large,0,0,0.0,max_dim=2.881
ceilings,amtwry,too_large,0,0,0.0,max_dim=2.270
ceilings,aoekre,too_large,0,0,0.0,max_dim=4.037
ceilings,apkslx,too_large,0,0,0.0,max_dim=28.927
ceilings,awbqsa,too_large,0,0,0.0,max_dim=5.845
ceilings,axfptw,too_large,0,0,0.0,max_dim=1.615
ceilings,axkzor,too_large,0,0,0.0,max_dim=6.400
ceilings,axvuwm,too_large,0,0,0.0,max_dim=15.220
ceilings,ayfjzo,too_large,0,0,0.0,max_dim=1.976
ceilings,ayufoy,too_large,0,0,0.0,max_dim=1.213
ceilings,bfkphv,too_large,0,0,0.0,max_dim=4.060
ceilings,bgopyy,too_large,0,0,0.0,max_dim=21.733
ceilings,bkifrn,too_large,0,0,0.0,max_dim=5.380
ceilings,bkqhio,degenerate_bbox,0,0,0.0,"[3.81071875, 5.554625, 0.0]"
ceilings,bpheuv,too_large,0,0,0.0,max_dim=2.166
ceilings,bretyq,too_large,0,0,0.0,max_dim=4.160
ceilings,bvwmqs,too_large,0,0,0.0,max_dim=7.807
ceilings,bwcjal,too_large,0,0,0.0,max_dim=1.374
ceilings,byckax,too_large,0,0,0.0,max_dim=3.500
ceilings,carllw,too_large,0,0,0.0,max_dim=4.325
ceilings,cbjzgq,too_large,0,0,0.0,max_dim=2.706
ceilings,chcxue,too_large,0,0,0.0,max_dim=4.585
ceilings,ckhvql,too_large,0,0,0.0,max_dim=15.758
ceilings,ckxrok,too_large,0,0,0.0,max_dim=4.235
ceilings,cmtgio,too_large,0,0,0.0,max_dim=3.730
ceilings,cntgrr,too_large,0,0,0.0,max_dim=8.234
ceilings,coxqnv,too_large,0,0,0.0,max_dim=2.957
ceilings,cpmden,too_large,0,0,0.0,max_dim=2.005
ceilings,cxkvpr,too_large,0,0,0.0,max_dim=13.951
ceilings,cyncaf,too_large,0,0,0.0,max_dim=1.353
ceilings,dashlx,too_large,0,0,0.0,max_dim=6.850
ceilings,dbgwtz,too_large,0,0,0.0,max_dim=3.996
ceilings,dgtdqf,too_large,0,0,0.0,max_dim=3.760
ceilings,dhjrcb,too_large,0,0,0.0,max_dim=4.395
ceilings,dofmgw,too_large,0,0,0.0,max_dim=2.565
ceilings,dokjhl,too_large,0,0,0.0,max_dim=1.974
ceilings,dqxnks,too_large,0,0,0.0,max_dim=9.505
ceilings,dslvvl,too_large,0,0,0.0,max_dim=10.083
ceilings,dtjmrf,too_large,0,0,0.0,max_dim=2.635
ceilings,dulwkz,too_large,0,0,0.0,max_dim=6.005
ceilings,eanlkl,too_large,0,0,0.0,max_dim=2.450
ceilings,edfvqt,too_large,0,0,0.0,max_dim=8.796
ceilings,edrgnz,too_large,0,0,0.0,max_dim=1.305
ceilings,eejalh,too_large,0,0,0.0,max_dim=1.212
ceilings,eewgbi,too_large,0,0,0.0,max_dim=3.671
ceilings,einoiz,too_large,0,0,0.0,max_dim=6.095
ceilings,eiskrn,too_large,0,0,0.0,max_dim=31.244
ceilings,eiuank,too_large,0,0,0.0,max_dim=6.816
ceilings,ekhjwh,too_large,0,0,0.0,max_dim=1.210
ceilings,emgmmn,too_large,0,0,0.0,max_dim=3.500
ceilings,emjfnt,too_large,0,0,0.0,max_dim=82.050
ceilings,ezklae,too_large,0,0,0.0,max_dim=11.554
ceilings,fagehw,too_large,0,0,0.0,max_dim=57.579
ceilings,fasuse,too_large,0,0,0.0,max_dim=7.585
ceilings,feolie,too_large,0,0,0.0,max_dim=8.559
ceilings,fidwbv,too_large,0,0,0.0,max_dim=2.957
ceilings,flxdap,too_large,0,0,0.0,max_dim=11.554
ceilings,fnostb,too_large,0,0,0.0,max_dim=38.744
ceilings,fonjvd,too_large,0,0,0.0,max_dim=14.932
ceilings,frqekm,too_large,0,0,0.0,max_dim=7.449
ceilings,ftyiih,too_large,0,0,0.0,max_dim=5.030
ceilings,fvacxv,too_large,0,0,0.0,max_dim=13.031
ceilings,fvvkeq,too_large,0,0,0.0,max_dim=28.411
ceilings,gahakp,too_large,0,0,0.0,max_dim=4.256
ceilings,gasyop,too_large,0,0,0.0,max_dim=1.916
ceilings,gatymy,too_large,0,0,0.0,max_dim=4.650
ceilings,gbfubh,too_large,0,0,0.0,max_dim=3.250
ceilings,gblyms,too_large,0,0,0.0,max_dim=3.620
ceilings,gdodun,too_large,0,0,0.0,max_dim=3.996
ceilings,gexutv,too_large,0,0,0.0,max_dim=23.897
ceilings,ggrrst,too_large,0,0,0.0,max_dim=7.287
ceilings,ghigua,too_large,0,0,0.0,max_dim=1.905
ceilings,gjrzas,too_large,0,0,0.0,max_dim=1.865
ceilings,gjsieo,too_large,0,0,0.0,max_dim=0.965
ceilings,gjwnre,too_large,0,0,0.0,max_dim=4.520
ceilings,gksmdr,too_large,0,0,0.0,max_dim=47.478
ceilings,gljdaz,too_large,0,0,0.0,max_dim=3.697
ceilings,glkkqk,too_large,0,0,0.0,max_dim=6.838
ceilings,gnpckf,too_large,0,0,0.0,max_dim=2.305
ceilings,gpivsz,too_large,0,0,0.0,max_dim=3.115
ceilings,gpnify,too_large,0,0,0.0,max_dim=35.539
ceilings,gpoofm,too_large,0,0,0.0,max_dim=2.545
ceilings,grvlep,too_large,0,0,0.0,max_dim=4.299
ceilings,gvaqgm,too_large,0,0,0.0,max_dim=2.865
ceilings,gwhnjk,too_large,0,0,0.0,max_dim=6.010
ceilings,gznlyj,too_large,0,0,0.0,max_dim=4.473
ceilings,gztsev,too_large,0,0,0.0,max_dim=6.005
ceilings,hcukpe,too_large,0,0,0.0,max_dim=4.631
ceilings,heevjg,too_large,0,0,0.0,max_dim=7.089
ceilings,hfacms,too_large,0,0,0.0,max_dim=6.050
ceilings,hfnxxt,too_large,0,0,0.0,max_dim=3.760
ceilings,hjvmxm,too_large,0,0,0.0,max_dim=2.210
ceilings,hkpbtx,too_large,0,0,0.0,max_dim=4.440
ceilings,hnnzid,too_large,0,0,0.0,max_dim=6.079
ceilings,holqmb,too_large,0,0,0.0,max_dim=2.480
ceilings,hqkhsd,too_large,0,0,0.0,max_dim=1.022
ceilings,hrmlqv,too_large,0,0,0.0,max_dim=2.210
ceilings,hrnwiz,too_large,0,0,0.0,max_dim=6.810
ceilings,hyjmts,too_large,0,0,0.0,max_dim=2.360
ceilings,hzdavr,too_large,0,0,0.0,max_dim=6.810
ceilings,iazwfu,too_large,0,0,0.0,max_dim=5.660
ceilings,ibgiyb,too_large,0,0,0.0,max_dim=24.751
ceilings,ibqleu,too_large,0,0,0.0,max_dim=5.110
ceilings,ibxzsn,too_large,0,0,0.0,max_dim=3.473
ceilings,igbhdx,too_large,0,0,0.0,max_dim=4.000
ceilings,iivjmf,too_large,0,0,0.0,max_dim=2.930
ceilings,ikyesi,too_large,0,0,0.0,max_dim=4.724
ceilings,imtzdm,too_large,0,0,0.0,max_dim=4.395
ceilings,inkmah,too_large,0,0,0.0,max_dim=2.957
ceilings,inuoux,too_large,0,0,0.0,max_dim=4.226
ceilings,ipmtjd,too_large,0,0,0.0,max_dim=29.624
ceilings,iqyyts,too_large,0,0,0.0,max_dim=1.137
ceilings,isizwh,too_large,0,0,0.0,max_dim=7.402
ceilings,iskjpi,too_large,0,0,0.0,max_dim=4.245
ceilings,itajyb,too_large,0,0,0.0,max_dim=1.440
ceilings,ixjddx,too_large,0,0,0.0,max_dim=2.387
ceilings,iyouhu,too_large,0,0,0.0,max_dim=7.094
ceilings,izafwi,too_large,0,0,0.0,max_dim=2.135
ceilings,jcnaqa,too_large,0,0,0.0,max_dim=5.423
ceilings,jdvtxw,too_large,0,0,0.0,max_dim=10.399
ceilings,jfsbfp,too_large,0,0,0.0,max_dim=1.974
ceilings,jjyrdh,too_large,0,0,0.0,max_dim=8.176
ceilings,jkgiww,too_large,0,0,0.0,max_dim=2.085
ceilings,jkqbag,too_large,0,0,0.0,max_dim=1.220
ceilings,jlvuea,too_large,0,0,0.0,max_dim=2.957
ceilings,jlzyja,too_large,0,0,0.0,max_dim=23.926
ceilings,jneuhg,too_large,0,0,0.0,max_dim=7.580
ceilings,jrpolo,too_large,0,0,0.0,max_dim=10.399
ceilings,jtmtbu,too_large,0,0,0.0,max_dim=24.750
ceilings,jvrcgi,too_large,0,0,0.0,max_dim=12.347
ceilings,jwqbkz,too_large,0,0,0.0,max_dim=6.708
ceilings,jzjsqp,too_large,0,0,0.0,max_dim=4.226
ceilings,jzqwrq,too_large,0,0,0.0,max_dim=7.651
ceilings,kbnnvd,too_large,0,0,0.0,max_dim=1.800
ceilings,kbxtoc,too_large,0,0,0.0,max_dim=7.522
ceilings,kdovid,too_large,0,0,0.0,max_dim=1.765
ceilings,khkogf,too_large,0,0,0.0,max_dim=5.380
ceilings,kjpzku,too_large,0,0,0.0,max_dim=4.605
ceilings,kjvgnu,too_large,0,0,0.0,max_dim=28.411
ceilings,kqvkod,too_large,0,0,0.0,max_dim=5.905
ceilings,krrrcp,too_large,0,0,0.0,max_dim=1.872
ceilings,kxjvpr,too_large,0,0,0.0,max_dim=5.612
ceilings,kxztwx,too_large,0,0,0.0,max_dim=2.048
ceilings,laeuzw,too_large,0,0,0.0,max_dim=8.747
ceilings,ledraj,too_large,0,0,0.0,max_dim=6.546
ceilings,lemtuy,too_large,0,0,0.0,max_dim=2.256
ceilings,lezgrj,too_large,0,0,0.0,max_dim=24.430
ceilings,lfwahr,too_large,0,0,0.0,max_dim=0.890
ceilings,ljueem,too_large,0,0,0.0,max_dim=2.310
ceilings,lmlzab,too_large,0,0,0.0,max_dim=4.089
ceilings,lrvszp,too_large,0,0,0.0,max_dim=2.850
ceilings,lvnwja,too_large,0,0,0.0,max_dim=5.400
ceilings,lwqgnc,too_large,0,0,0.0,max_dim=2.945
ceilings,mawmyf,too_large,0,0,0.0,max_dim=3.285
ceilings,mbrukp,too_large,0,0,0.0,max_dim=4.642
ceilings,miscfw,too_large,0,0,0.0,max_dim=4.621
ceilings,mjjple,too_large,0,0,0.0,max_dim=31.085
ceilings,mjpcrf,too_large,0,0,0.0,max_dim=8.380
ceilings,mkpnye,too_large,0,0,0.0,max_dim=3.500
ceilings,mljgdp,too_large,0,0,0.0,max_dim=12.552
ceilings,mmohtp,too_large,0,0,0.0,max_dim=16.283
ceilings,mosmlj,too_large,0,0,0.0,max_dim=1.252
ceilings,mpxqbg,too_large,0,0,0.0,max_dim=6.050
ceilings,mqaxkj,too_large,0,0,0.0,max_dim=4.299
ceilings,mqfvqd,too_large,0,0,0.0,max_dim=1.350
ceilings,mrbukh,too_large,0,0,0.0,max_dim=1.955
ceilings,msnxsu,too_large,0,0,0.0,max_dim=3.330
ceilings,mwfpjb,too_large,0,0,0.0,max_dim=25.367
ceilings,mxtfkv,too_large,0,0,0.0,max_dim=1.965
ceilings,nchffa,too_large,0,0,0.0,max_dim=5.656
ceilings,ndlpeo,too_large,0,0,0.0,max_dim=4.315
ceilings,ngbkuj,too_large,0,0,0.0,max_dim=10.399
ceilings,ngxvth,too_large,0,0,0.0,max_dim=4.724
ceilings,nkohbh,too_large,0,0,0.0,max_dim=1.985
ceilings,nngens,too_large,0,0,0.0,max_dim=24.750
ceilings,nqktgi,too_large,0,0,0.0,max_dim=5.255
ceilings,nrmmzo,too_large,0,0,0.0,max_dim=1.210
ceilings,nsysju,too_large,0,0,0.0,max_dim=2.994
ceilings,nuxqsg,too_large,0,0,0.0,max_dim=2.957
ceilings,nwyhda,too_large,0,0,0.0,max_dim=2.175
ceilings,nxtdrt,too_large,0,0,0.0,max_dim=2.957
ceilings,nyewww,too_large,0,0,0.0,max_dim=55.614
ceilings,nzmqsb,too_large,0,0,0.0,max_dim=3.571
ceilings,obbhyx,too_large,0,0,0.0,max_dim=4.020
ceilings,oclwij,too_large,0,0,0.0,max_dim=1.239
ceilings,ocoolw,too_large,0,0,0.0,max_dim=3.412
ceilings,odcayc,too_large,0,0,0.0,max_dim=5.315
ceilings,odgyya,too_large,0,0,0.0,max_dim=1.710
ceilings,oetibq,too_large,0,0,0.0,max_dim=1.559
ceilings,ofefox,too_large,0,0,0.0,max_dim=5.565
ceilings,ojbbex,too_large,0,0,0.0,max_dim=4.226
ceilings,oktrwd,too_large,0,0,0.0,max_dim=100.748
ceilings,olthoc,too_large,0,0,0.0,max_dim=3.540
ceilings,ootyyo,too_large,0,0,0.0,max_dim=4.650
ceilings,opdbwd,too_large,0,0,0.0,max_dim=6.680
ceilings,opvwof,too_large,0,0,0.0,max_dim=6.546
ceilings,ouguhp,too_large,0,0,0.0,max_dim=5.565
ceilings,ozezvx,too_large,0,0,0.0,max_dim=3.208
ceilings,ozrhsf,too_large,0,0,0.0,max_dim=4.605
ceilings,pcatii,too_large,0,0,0.0,max_dim=1.905
ceilings,pcavmp,too_large,0,0,0.0,max_dim=7.619
ceilings,phrrml,too_large,0,0,0.0,max_dim=5.656
ceilings,pintgc,too_large,0,0,0.0,max_dim=18.104
ceilings,plnpyp,too_large,0,0,0.0,max_dim=4.370
ceilings,pmniqn,degenerate_bbox,0,0,0.0,"[3.5000615234375, 3.29999951171875, 0.0]"
ceilings,pqcxos,too_large,0,0,0.0,max_dim=10.662
ceilings,pqelnr,too_large,0,0,0.0,max_dim=1.502
ceilings,pqkmzt,too_large,0,0,0.0,max_dim=3.500
ceilings,psjxdw,too_large,0,0,0.0,max_dim=1.252
ceilings,pueokn,too_large,0,0,0.0,max_dim=1.065
ceilings,qdlnli,too_large,0,0,0.0,max_dim=2.341
ceilings,qenicw,too_large,0,0,0.0,max_dim=4.259
ceilings,qhcqdn,too_large,0,0,0.0,max_dim=4.867
ceilings,qhqlvn,too_large,0,0,0.0,max_dim=7.505
ceilings,qjjlzt,too_large,0,0,0.0,max_dim=1.950
ceilings,qmfzkc,too_large,0,0,0.0,max_dim=1.790
ceilings,qpqfcx,too_large,0,0,0.0,max_dim=4.930
ceilings,qrqqqc,too_large,0,0,0.0,max_dim=1.408
ceilings,qsmgcw,too_large,0,0,0.0,max_dim=3.500
