category,model,status,n_cand,n_tried,elapsed_s,note
colored_pencil,vdpmhz,graspable,200,5,51.6,max_dim=0.152
colored_pencil,vtbwvo,graspable,200,5,38.6,max_dim=0.152
colored_pencil,wifbfs,graspable,200,5,31.2,max_dim=0.152
colored_pencil,wmjjvo,graspable,200,5,51.3,max_dim=0.152
colored_pencil,zisrpq,graspable,200,5,33.7,max_dim=0.152
comb,lqnwhb,graspable,200,5,18.6,max_dim=0.052
comb,nybyjz,graspable,200,5,12.1,max_dim=0.106
comb,yopqrq,graspable,200,5,18.1,max_dim=0.108
comic_book,nekxsh,graspable,200,5,35.1,max_dim=0.194
comic_book,qkczyc,graspable,200,5,38.3,max_dim=0.194
comic_book,scycof,graspable,200,5,31.5,max_dim=0.194
comic_book,vzejnl,graspable,200,5,32.8,max_dim=0.194
comic_book,xmbxfm,graspable,200,5,40.6,max_dim=0.195
commercial_kitchen_shelf,dvnwfa,too_large,0,0,0.0,max_dim=3.595
commercial_kitchen_sink,nmxgbm,too_large,0,0,0.0,max_dim=1.380
commercial_kitchen_sink,ollneo,too_large,0,0,0.0,max_dim=1.384
commercial_kitchen_sink,xecfyh,too_large,0,0,0.0,max_dim=1.361
commercial_kitchen_table,bwlfnu,too_large,0,0,0.0,max_dim=1.761
commercial_kitchen_table,hmwzxn,too_large,0,0,0.0,max_dim=4.522
commercial_kitchen_table,nisnrl,too_large,0,0,0.0,max_dim=1.119
commercial_kitchen_table,vxvtec,too_large,0,0,0.0,max_dim=2.806
commercial_kitchen_table,wodpss,too_large,0,0,0.0,max_dim=3.051
compost_bin,fvkdos,too_large,0,0,0.0,max_dim=0.824
conch,dovqcj,not_ready,0,0,0.0,max_dim=0.139
conditioner_atomizer,quqgcu,graspable,200,5,12.9,max_dim=0.255
conditioner_dispenser,elofnb,not_ready,0,0,0.0,max_dim=0.212
conditioner_dispenser,njqnuo,graspable,200,5,20.1,max_dim=0.212
conditioner_dispenser,udeflt,graspable,200,5,28.4,max_dim=0.187
conditioner_dispenser,uncljo,graspable,200,5,50.2,max_dim=0.190
conference_table,fpkmyw,too_large,0,0,0.0,max_dim=3.392
conference_table,hdomxc,too_large,0,0,0.0,max_dim=5.109
conference_table,jxixdw,too_large,0,0,0.0,max_dim=1.998
conference_table,qzmjrj,too_large,0,0,0.0,max_dim=1.796
console_table,emeeke,too_large,0,0,0.0,max_dim=0.924
console_table,fihyuz,too_large,0,0,0.0,max_dim=0.878
console_table,iuxsao,too_large,0,0,0.0,max_dim=1.012
console_table,tvhett,no_grasp,200,0,63.2,max_dim=0.453
console_table,tzkfqa,too_large,0,0,0.0,max_dim=0.798
console_table,xqlxni,too_large,0,0,0.0,max_dim=1.098
cookie_cutter,fvxiun,no_grasp,200,0,1.7,max_dim=0.057
cookie_cutter,jpscvj,no_grasp,200,0,1.9,max_dim=0.058
cookie_cutter,lqrfzo,no_grasp,200,0,1.8,max_dim=0.056
cookie_dough,pewqae,not_ready,0,0,0.0,max_dim=0.199
cookie_stick,zlhayf,not_ready,0,0,0.0,max_dim=0.088
cooking_oil_atomizer,izwycf,no_grasp,200,0,1.7,max_dim=0.156
cooking_oil_bottle,cfdond,not_ready,0,0,0.0,max_dim=0.276
cooler,pnkiag,too_large,0,0,0.0,max_dim=1.030
copper_pot,gqemcq,not_ready,0,0,0.0,max_dim=0.244
copper_wire,nzafel,too_large,0,0,0.0,max_dim=0.587
coriander_shaker,sqkgqg,no_grasp,200,0,2.7,max_dim=0.160
cork,lseuwf,no_grasp,200,0,1.5,max_dim=0.030
cork,ncxgpe,no_grasp,200,0,1.5,max_dim=0.034
cork,uyceta,no_grasp,200,0,1.5,max_dim=0.045
corkscrew,gqocna,no_grasp,200,0,2.3,max_dim=0.112
cornstarch_jar,dhseui,not_ready,0,0,0.0,max_dim=0.234
cotton_ball,gabqdn,not_ready,0,0,0.0,max_dim=0.043
cotton_thread,obnsix,no_grasp,200,0,2.0,max_dim=0.117
countertop,epaijd,too_large,0,0,0.0,max_dim=3.500
countertop,fjkase,too_large,0,0,0.0,max_dim=2.449
countertop,ikwqer,too_large,0,0,0.0,max_dim=4.468
countertop,jveutp,too_large,0,0,0.0,max_dim=1.508
countertop,kelker,too_large,0,0,0.0,max_dim=3.446
countertop,kelzer,too_large,0,0,0.0,max_dim=3.107
countertop,ncqmrq,too_large,0,0,0.0,max_dim=2.797
countertop,qfhqhy,too_large,0,0,0.0,max_dim=2.100
countertop,sjxber,too_large,0,0,0.0,max_dim=0.975
countertop,tpuwys,too_large,0,0,0.0,max_dim=1.021
countertop,zkhelh,too_large,0,0,0.0,max_dim=4.442
crab,bkkzhf,no_grasp,200,0,1.6,max_dim=0.169
crab,eqfklx,no_grasp,200,0,1.9,max_dim=0.181
crab,kmeddb,no_grasp,200,0,1.8,max_dim=0.221
crab,ohjsdr,no_grasp,200,0,1.9,max_dim=0.147
crab,tjkiva,graspable,200,5,18.6,max_dim=0.154
crawfish,qoewfj,graspable,200,5,11.7,max_dim=0.106
crayon,coapeh,graspable,200,5,17.2,max_dim=0.109
crayon,csglmn,graspable,200,5,20.2,max_dim=0.109
crayon,cvebde,graspable,200,5,37.5,max_dim=0.109
crayon,diiinz,graspable,200,5,14.0,max_dim=0.109
crayon,gfgsev,graspable,200,5,15.1,max_dim=0.109
crayon,jfqetz,graspable,200,5,24.9,max_dim=0.109
crayon,jqodxx,graspable,200,5,26.6,max_dim=0.109
crayon,uqlfwf,graspable,200,5,21.2,max_dim=0.109
crayon,uwmrwr,graspable,200,5,28.7,max_dim=0.109
crayon,vdkdur,graspable,200,5,23.5,max_dim=0.109
crayon,xmysum,graspable,200,5,12.6,max_dim=0.109
crayon,zajomr,graspable,200,5,19.6,max_dim=0.109
cream_carton,lfjmos,not_ready,0,0,0.0,max_dim=0.204
cream_cheese_box,hfclfn,not_ready,0,0,0.0,max_dim=0.204
cream_of_tartar_shaker,busceb,graspable,200,5,12.4,max_dim=0.160
cream_pitcher,ompiss,graspable,200,5,20.0,max_dim=0.071
cream_pitcher,wmkwhg,graspable,200,5,14.2,max_dim=0.281
credit_card,dnweyo,graspable,200,5,22.0,max_dim=0.079
credit_card_terminal,bqpanz,graspable,200,5,17.3,max_dim=0.211
crib,oimydv,too_large,0,0,0.0,max_dim=1.430
crock_pot,lspxjq,graspable,200,5,88.5,max_dim=0.430
crock_pot,xdahvv,too_large,0,0,0.0,max_dim=0.629
croissant,hnbnap,not_ready,0,0,0.0,max_dim=0.170
croissant,xxsanu,graspable,200,5,11.5,max_dim=0.117
cruet,njqmqv,graspable,200,5,10.9,max_dim=0.192
crystal,oarraa,graspable,200,5,19.0,max_dim=0.151
cubicle,deceti,too_large,0,0,0.0,max_dim=1.446
cubicle,hzalfx,too_large,0,0,0.0,max_dim=1.446
cucumber,wcvwye,graspable,200,5,29.5,max_dim=0.129
cumin_shaker,qmaqnw,not_ready,0,0,0.0,max_dim=0.160
cup_holder,wstfid,graspable,200,5,44.0,max_dim=0.203
cup_of_ranch,wtlavb,not_ready,0,0,0.0,max_dim=0.041
cup_of_yogurt,kihdsj,graspable,200,5,14.1,max_dim=0.071
cupcake,fabdnw,not_ready,0,0,0.0,max_dim=0.075
cupcake,hvyxpw,not_ready,0,0,0.0,max_dim=0.085
cupcake,mbhweg,not_ready,0,0,0.0,max_dim=0.097
cupcake,outske,not_ready,0,0,0.0,max_dim=0.097
cupcake,pfwrlq,graspable,200,5,11.0,max_dim=0.070
cupcake,rpadye,not_ready,0,0,0.0,max_dim=0.078
cupcake,sutaow,not_ready,0,0,0.0,max_dim=0.097
cupcake,wdiezm,not_ready,0,0,0.0,max_dim=0.088
curry_powder_shaker,jmrugz,graspable,200,5,13.0,max_dim=0.160
curtain,trwest,too_large,0,0,0.0,max_dim=2.840
curtain_rod,pburmj,too_large,0,0,0.0,max_dim=1.650
cutting_board,aibvew,graspable,200,5,37.8,max_dim=0.230
cutting_board,idmcgf,too_large,0,0,0.0,max_dim=0.535
cutting_board,jfrbuz,no_grasp,200,0,106.1,max_dim=0.411
cutting_board,nsvnai,graspable,200,4,112.4,max_dim=0.363
cutting_board,olftkr,not_ready,0,0,0.0,max_dim=0.363
cutting_board,tcdrzs,graspable,200,2,103.8,max_dim=0.400
cutting_board,wagwoy,not_ready,0,0,0.0,max_dim=0.360
cymbal,kmbyyf,too_large,0,0,0.0,max_dim=1.016
cymbal,wnhmqs,too_large,0,0,0.0,max_dim=1.042
daffodil_bulb,ieihld,graspable,200,5,10.7,max_dim=0.036
dahlia_flower,hdkzhl,not_ready,0,0,0.0,max_dim=0.325
dahlia_flower,kudrwc,not_ready,0,0,0.0,max_dim=0.299
dart,hzvuwy,graspable,200,5,27.6,max_dim=0.086
dartboard,zjenlc,no_grasp,200,0,99.9,max_dim=0.451
date,kdfasq,graspable,200,5,10.7,max_dim=0.045
date,lskefl,graspable,200,5,11.1,max_dim=0.044
date,pfdasw,graspable,200,5,12.9,max_dim=0.044
decanter,ofasfw,graspable,200,5,11.3,max_dim=0.252
decorative_sign,hgonwj,too_large,0,0,0.0,max_dim=0.604
decorative_sign,rypeha,graspable,200,5,80.8,max_dim=0.334
decorative_sign,xzsmxq,too_large,0,0,0.0,max_dim=0.925
deep_fryer,fooamf,too_large,0,0,0.0,max_dim=1.055
deep_fryer,jcmoji,too_large,0,0,0.0,max_dim=0.973
dehumidifier,ppadfd,too_large,0,0,0.0,max_dim=0.590
dental_floss,aokqke,graspable,200,5,11.0,max_dim=0.044
denture,cvkqkf,graspable,200,5,10.8,max_dim=0.100
deodorant_atomizer,utjfug,graspable,200,5,63.1,max_dim=0.151
deodorant_stick,albeyc,graspable,200,5,26.8,max_dim=0.135
desk,aduafr,too_large,0,0,0.0,max_dim=1.513
desk,ampuyz,too_large,0,0,0.0,max_dim=0.808
desk,bhkhxo,too_large,0,0,0.0,max_dim=1.798
desk,bptvoy,too_large,0,0,0.0,max_dim=1.194
desk,ccxuey,too_large,0,0,0.0,max_dim=1.473
desk,cjhriz,too_large,0,0,0.0,max_dim=1.194
desk,clenrz,too_large,0,0,0.0,max_dim=1.612
desk,cnewsu,too_large,0,0,0.0,max_dim=1.194
desk,ctaxkd,too_large,0,0,0.0,max_dim=2.127
desk,egzdgz,too_large,0,0,0.0,max_dim=1.748
desk,ghtnfq,too_large,0,0,0.0,max_dim=2.794
desk,iotfzl,too_large,0,0,0.0,max_dim=1.398
desk,iufjhy,too_large,0,0,0.0,max_dim=1.508
desk,jfhurf,too_large,0,0,0.0,max_dim=1.194
desk,juzwaf,too_large,0,0,0.0,max_dim=1.487
desk,kmmlna,too_large,0,0,0.0,max_dim=1.104
desk,mdhelw,too_large,0,0,0.0,max_dim=2.781
desk,nafjjg,too_large,0,0,0.0,max_dim=1.401
desk,nbpuns,too_large,0,0,0.0,max_dim=1.090
desk,ntezkg,too_large,0,0,0.0,max_dim=1.127
desk,obvwds,too_large,0,0,0.0,max_dim=1.484
desk,ohjotf,too_large,0,0,0.0,max_dim=1.638
desk,pfsjbc,too_large,0,0,0.0,max_dim=4.200
desk,phavlj,too_large,0,0,0.0,max_dim=1.198
desk,pniubv,too_large,0,0,0.0,max_dim=2.510
desk,puapey,too_large,0,0,0.0,max_dim=1.616
desk,qpuflh,too_large,0,0,0.0,max_dim=2.794
desk,rzyfxk,too_large,0,0,0.0,max_dim=1.484
desk,sfstso,too_large,0,0,0.0,max_dim=1.265
desk,sjugsf,too_large,0,0,0.0,max_dim=3.045
desk,slgrxc,too_large,0,0,0.0,max_dim=2.269
desk,tdhgko,too_large,0,0,0.0,max_dim=0.842
desk,tmluxa,too_large,0,0,0.0,max_dim=0.708
desk,tmukzm,too_large,0,0,0.0,max_dim=1.194
desk,uffjvo,too_large,0,0,0.0,max_dim=1.194
desk,uqcmzf,too_large,0,0,0.0,max_dim=1.605
desk,uxgyui,too_large,0,0,0.0,max_dim=1.960
desk,vpwmkm,too_large,0,0,0.0,max_dim=1.133
desk,wtlxfr,too_large,0,0,0.0,max_dim=1.337
desk,xhjsub,too_large,0,0,0.0,max_dim=1.509
desk,yezrwt,too_large,0,0,0.0,max_dim=1.444
desk,zjbhgq,too_large,0,0,0.0,max_dim=1.748
desk,zlyqcq,too_large,0,0,0.0,max_dim=1.050
desk,ztsyqx,too_large,0,0,0.0,max_dim=0.785
desk_bracket,lwqwre,too_large,0,0,0.0,max_dim=1.328
desk_leg,qoerre,too_large,0,0,0.0,max_dim=0.651
desk_organizer,yidrel,graspable,200,5,19.5,max_dim=0.279
desk_phone,gntohf,graspable,200,5,12.0,max_dim=0.333
desk_phone,itqxky,graspable,200,5,64.8,max_dim=0.229
desk_phone,kpxrpb,graspable,200,5,41.7,max_dim=0.407
desk_top,eggere,too_large,0,0,0.0,max_dim=1.337
desktop_computer,eantds,too_large,0,0,0.0,max_dim=0.538
desktop_computer,tbtham,too_large,0,0,0.0,max_dim=0.544
dessert_stand,xmwxow,too_large,0,0,0.0,max_dim=1.076
detergent_atomizer,rhfpsb,graspable,200,5,15.7,max_dim=0.256
detergent_bottle,yufawg,graspable,200,5,13.2,max_dim=0.276
diamond,xeoqwf,not_ready,0,0,0.0,max_dim=0.010
diaper,faedft,not_ready,0,0,0.0,max_dim=0.357
dice,iswudu,graspable,200,5,13.5,max_dim=0.018
dice,jommvx,graspable,200,5,11.0,max_dim=0.017
dice,rcgtzz,graspable,200,5,17.2,max_dim=0.018
digital_camera,tymxet,not_ready,0,0,0.0,max_dim=0.137
digital_camera,wbzzjl,graspable,200,5,19.0,max_dim=0.196
digital_camera,yptdmt,not_ready,0,0,0.0,max_dim=0.137
digital_camera,zcnxuz,not_ready,0,0,0.0,max_dim=0.163
digital_scale,ccphiu,graspable,200,5,17.6,max_dim=0.250
digital_scale,ecdsib,not_ready,0,0,0.0,max_dim=0.295
digital_scale,hfetby,graspable,200,5,31.3,max_dim=0.270
digital_scale,xwzzen,graspable,200,5,63.6,max_dim=0.343
digital_thermometer,bpnigg,graspable,200,5,40.1,max_dim=0.143
dinner_napkin,etxjzg,not_ready,0,0,0.0,max_dim=0.218
dinner_napkin,qmpgsg,not_ready,0,0,0.0,max_dim=0.210
dip_candle,gbaons,graspable,200,5,24.0,max_dim=0.127
dip_candle,ghctun,graspable,200,5,45.6,max_dim=0.122
dip_candle,mxjejs,graspable,200,5,42.6,max_dim=0.310
dip_candle,poexjo,graspable,200,5,78.6,max_dim=0.167
dipper,hqqjfo,not_ready,0,0,0.0,max_dim=0.171
dish_rack,kxuutl,too_large,0,0,0.0,max_dim=0.624
dish_rack_cart,rniujn,too_large,0,0,0.0,max_dim=0.878
dishtowel,dtfspn,not_ready,0,0,0.0,max_dim=0.210
dishtowel,ltydgg,not_ready,0,0,0.0,max_dim=0.217
dishwasher,cgugie,too_large,0,0,0.0,max_dim=0.682
dishwasher,dngvvi,too_large,0,0,0.0,max_dim=0.706
dishwasher,dugpby,too_large,0,0,0.0,max_dim=0.651
dishwasher,tnlzww,too_large,0,0,0.0,max_dim=0.755
dishwasher,xlmier,too_large,0,0,0.0,max_dim=0.562
dishwasher,xvchpe,too_large,0,0,0.0,max_dim=1.232
dishwasher,ynrhuk,too_large,0,0,0.0,max_dim=0.760
dishwasher,znfvmj,too_large,0,0,0.0,max_dim=0.749
disinfectant_bottle,ifqdxn,graspable,200,5,13.2,max_dim=0.276
display_case,dyiufq,too_large,0,0,0.0,max_dim=1.280
display_case,eyegld,too_large,0,0,0.0,max_dim=1.000
display_case,khxpgc,too_large,0,0,0.0,max_dim=2.109
display_fridge,oddyhd,too_large,0,0,0.0,max_dim=0.993
display_fridge,wlxyjn,too_large,0,0,0.0,max_dim=0.990
dog_collar,dnjpms,not_ready,0,0,0.0,max_dim=0.181
dog_food_can,vxxcvg,not_ready,0,0,0.0,max_dim=0.243
doily,exiixv,graspable,200,5,30.9,max_dim=0.146
doll,fhdgrp,graspable,200,5,45.6,max_dim=0.446
donut,euibpi,not_ready,0,0,0.0,max_dim=0.097
donut,hfdwgc,not_ready,0,0,0.0,max_dim=0.074
door,adejun,too_large,0,0,0.0,max_dim=2.620
door,aknswb,too_large,0,0,0.0,max_dim=3.345
door,aleker,too_large,0,0,0.0,max_dim=3.000
door,axhbtu,too_large,0,0,0.0,max_dim=2.744
door,bandpe,too_large,0,0,0.0,max_dim=2.075
door,bexenl,too_large,0,0,0.0,max_dim=2.055
door,bkdxqa,too_large,0,0,0.0,max_dim=3.000
door,booxjn,too_large,0,0,0.0,max_dim=3.001
door,cbgtjl,too_large,0,0,0.0,max_dim=2.163
door,ccfetu,too_large,0,0,0.0,max_dim=2.099
door,ceddpg,too_large,0,0,0.0,max_dim=2.279
door,chonxi,too_large,0,0,0.0,max_dim=2.117
door,crtrpa,too_large,0,0,0.0,max_dim=2.330
door,cvvumy,too_large,0,0,0.0,max_dim=2.134
door,dladgw,too_large,0,0,0.0,max_dim=2.140
door,dlncrt,too_large,0,0,0.0,max_dim=1.902
door,dqnbsj,too_large,0,0,0.0,max_dim=2.679
door,duymuw,too_large,0,0,0.0,max_dim=2.143
door,edhkmd,too_large,0,0,0.0,max_dim=2.133
door,eduavq,too_large,0,0,0.0,max_dim=2.330
door,ehwmol,too_large,0,0,0.0,max_dim=2.080
door,esgehq,too_large,0,0,0.0,max_dim=2.782
door,ewqpfv,too_large,0,0,0.0,max_dim=2.268
door,exaqtm,too_large,0,0,0.0,max_dim=2.080
door,fnvpyu,too_large,0,0,0.0,max_dim=2.719
door,frkbgd,too_large,0,0,0.0,max_dim=2.450
door,frusok,too_large,0,0,0.0,max_dim=2.144
door,gfrgkk,too_large,0,0,0.0,max_dim=3.001
door,ggcyib,too_large,0,0,0.0,max_dim=3.000
door,gjtspo,too_large,0,0,0.0,max_dim=2.080
door,gmytjz,too_large,0,0,0.0,max_dim=2.192
door,gzaggw,too_large,0,0,0.0,max_dim=2.210
door,hzfirv,too_large,0,0,0.0,max_dim=1.984
door,ilmrvy,too_large,0,0,0.0,max_dim=2.080
door,iuuykr,too_large,0,0,0.0,max_dim=1.919
door,izyvmu,too_large,0,0,0.0,max_dim=2.801
door,jsoewn,too_large,0,0,0.0,max_dim=2.695
door,ktydvs,too_large,0,0,0.0,max_dim=1.885
door,kwbnhy,too_large,0,0,0.0,max_dim=2.655
door,lcrefl,too_large,0,0,0.0,max_dim=2.152
door,lctyaf,too_large,0,0,0.0,max_dim=2.201
door,lhxdte,too_large,0,0,0.0,max_dim=2.157
door,lvgliq,too_large,0,0,0.0,max_dim=1.825
door,lvncak,too_large,0,0,0.0,max_dim=2.219
door,lztyfn,too_large,0,0,0.0,max_dim=2.067
door,mdglvs,too_large,0,0,0.0,max_dim=3.061
door,mfocvp,too_large,0,0,0.0,max_dim=2.462
door,mgmayh,too_large,0,0,0.0,max_dim=1.999
door,mkcndz,too_large,0,0,0.0,max_dim=2.060
door,mrdthd,too_large,0,0,0.0,max_dim=2.892
door,msovkn,too_large,0,0,0.0,max_dim=2.289
door,myihfn,too_large,0,0,0.0,max_dim=2.177
door,nfrbch,too_large,0,0,0.0,max_dim=2.010
door,nwlbit,too_large,0,0,0.0,max_dim=2.095
door,nywsku,too_large,0,0,0.0,max_dim=2.200
door,ofgodc,too_large,0,0,0.0,max_dim=2.500
door,ofgpit,too_large,0,0,0.0,max_dim=2.123
door,ohagsq,too_large,0,0,0.0,max_dim=3.434
door,ozlhfk,too_large,0,0,0.0,max_dim=2.699
door,pevmgl,too_large,0,0,0.0,max_dim=1.900
door,poafwh,too_large,0,0,0.0,max_dim=2.306
door,pwoerr,too_large,0,0,0.0,max_dim=3.000
door,pxhbim,too_large,0,0,0.0,max_dim=2.055
door,pzgdls,too_large,0,0,0.0,max_dim=2.177
door,rhcnln,too_large,0,0,0.0,max_dim=2.604
door,rqextk,too_large,0,0,0.0,max_dim=2.142
door,rsypfh,too_large,0,0,0.0,max_dim=2.080
door,rwmofs,too_large,0,0,0.0,max_dim=2.080
door,scfdua,too_large,0,0,0.0,max_dim=2.855
door,stvajh,too_large,0,0,0.0,max_dim=2.695
door,tfdrhh,too_large,0,0,0.0,max_dim=2.394
door,tonlzz,too_large,0,0,0.0,max_dim=2.739
door,uatmde,too_large,0,0,0.0,max_dim=2.080
door,ubesbe,too_large,0,0,0.0,max_dim=2.083
door,uptpdr,too_large,0,0,0.0,max_dim=2.295
door,uubpeq,too_large,0,0,0.0,max_dim=2.279
door,vngfge,too_large,0,0,0.0,max_dim=2.100
door,vngpad,too_large,0,0,0.0,max_dim=2.002
door,vudhlc,too_large,0,0,0.0,max_dim=2.342
door,vxmxbc,too_large,0,0,0.0,max_dim=2.080
door,woxoyn,too_large,0,0,0.0,max_dim=1.900
door,xdcuws,too_large,0,0,0.0,max_dim=2.218
door,xkfmjp,too_large,0,0,0.0,max_dim=2.080
door,xqxiyb,too_large,0,0,0.0,max_dim=3.001
door,xxipyh,too_large,0,0,0.0,max_dim=3.300
door,ydokma,too_large,0,0,0.0,max_dim=2.080
door,zniqtp,too_large,0,0,0.0,max_dim=2.152
dowel,ghnjry,graspable,200,5,15.6,max_dim=0.035
downlight,adwcsx,not_ready,0,0,0.0,max_dim=0.064
downlight,avpijm,too_large,0,0,0.0,max_dim=5.350
downlight,dfjhxs,not_ready,0,0,0.0,max_dim=0.095
downlight,fisfbn,too_large,0,0,0.0,max_dim=0.645
downlight,foxnlo,graspable,200,5,67.3,max_dim=0.228
downlight,ggwgmo,graspable,200,5,35.5,max_dim=0.220
downlight,ghdczp,too_large,0,0,0.0,max_dim=0.962
downlight,hbqwek,not_ready,0,0,0.0,max_dim=0.083
downlight,hpkvem,not_ready,0,0,0.0,max_dim=0.169
downlight,jexffy,not_ready,0,0,0.0,max_dim=0.170
downlight,jrrugm,not_ready,0,0,0.0,max_dim=0.095
downlight,kpobtc,not_ready,0,0,0.0,max_dim=0.053
downlight,ldapja,not_ready,0,0,0.0,max_dim=0.195
downlight,miioxs,not_ready,0,0,0.0,max_dim=0.199
downlight,nlhffs,graspable,200,5,15.8,max_dim=0.100
downlight,pawfmw,not_ready,0,0,0.0,max_dim=0.137
downlight,pxrmnt,not_ready,0,0,0.0,max_dim=0.069
downlight,qnleip,too_large,0,0,0.0,max_dim=1.200
downlight,tghdrr,too_large,0,0,0.0,max_dim=3.606
downlight,tyfhjt,too_large,0,0,0.0,max_dim=0.612
downlight,vlplia,graspable,200,5,42.0,max_dim=0.156
downlight,vqlqsa,graspable,200,5,23.9,max_dim=0.220
downlight,vtamah,not_ready,0,0,0.0,max_dim=0.034
downlight,xfigfe,not_ready,0,0,0.0,max_dim=0.061
downlight,xhoqgk,not_ready,0,0,0.0,max_dim=0.120
downlight,ylheyu,not_ready,0,0,0.0,max_dim=0.428
downlight,yrnfdt,not_ready,0,0,0.0,max_dim=0.105
downlight,zojpvs,not_ready,0,0,0.0,max_dim=0.120
dreidel,smzktm,graspable,200,5,14.2,max_dim=0.026
dreidel,vsmlcg,graspable,200,5,16.0,max_dim=0.032
dreidel,zynift,graspable,200,5,10.7,max_dim=0.035
dress,gtghon,too_large,0,0,0.0,max_dim=1.007
dress_shirt,fmapwe,too_large,0,0,0.0,max_dim=0.768
dried_apricot,fasedf,graspable,200,5,9.9,max_dim=0.053
drill,nzgmza,graspable,200,5,28.9,max_dim=0.197
drink_dispenser,midfat,too_large,0,0,0.0,max_dim=0.815
drink_dispenser,zgvhru,too_large,0,0,0.0,max_dim=1.014
drinking_fountain,xijidt,too_large,0,0,0.0,max_dim=1.088
drip_pot,xmxvml,graspable,200,5,19.3,max_dim=0.214
driveway,aipswu,too_large,0,0,0.0,max_dim=11.268
driveway,bswjlv,too_large,0,0,0.0,max_dim=14.403
driveway,hmbdky,too_large,0,0,0.0,max_dim=36.193
driveway,nnhykp,too_large,0,0,0.0,max_dim=6.173
driveway,ulegfe,too_large,0,0,0.0,max_dim=12.375
driveway,umalys,too_large,0,0,0.0,max_dim=7.403
driveway,ywqsrg,too_large,0,0,0.0,max_dim=5.888
drop_in_sink,awvzkn,too_large,0,0,0.0,max_dim=0.769
drop_in_sink,hecjnt,too_large,0,0,0.0,max_dim=0.682
drop_in_sink,lkklqs,too_large,0,0,0.0,max_dim=0.858
drop_in_sink,wqjwbx,too_large,0,0,0.0,max_dim=1.127
drop_in_sink,wzpabm,no_grasp,200,0,107.0,max_dim=0.331
drumstick,jauzlc,graspable,200,5,40.1,max_dim=0.375
drumstick,lkvzmj,graspable,200,5,49.4,max_dim=0.406
dry_food_dispenser_shelf,digmhv,too_large,0,0,0.0,max_dim=2.172
drying_rack,rygebd,too_large,0,0,0.0,max_dim=1.528
duck,nletxg,not_ready,0,0,0.0,max_dim=0.484
duct_tape,htrage,graspable,200,5,12.2,max_dim=0.142
dumpling,upqcop,graspable,200,5,11.3,max_dim=0.042
durian,mttfyh,not_ready,0,0,0.0,max_dim=0.142
dustpan,espzwv,graspable,200,5,23.9,max_dim=0.294
dutch_oven,tyxwap,too_large,0,0,0.0,max_dim=0.507
dvd,lggrfa,not_ready,0,0,0.0,max_dim=0.144
eames_chair,hjzqdj,too_large,0,0,0.0,max_dim=0.934
eames_chair,hndxiw,too_large,0,0,0.0,max_dim=0.845
eames_chair,hpwusn,too_large,0,0,0.0,max_dim=0.749
eames_chair,mmqvnh,too_large,0,0,0.0,max_dim=0.777
eames_chair,svlwdg,too_large,0,0,0.0,max_dim=0.945
eames_chair,ubmrms,too_large,0,0,0.0,max_dim=1.128
easel,jsvaph,too_large,0,0,0.0,max_dim=1.657
easter_egg,rxwfse,graspable,200,5,10.4,max_dim=0.057
echeveria_elegans,eijdyn,graspable,200,5,30.6,max_dim=0.143
edible_cookie_dough,epwkoi,not_ready,0,0,0.0,max_dim=0.200
egg,brkitw,graspable,200,5,9.8,max_dim=0.070
egg,qopwgx,graspable,200,5,10.0,max_dim=0.066
eggplant,gfytkk,graspable,200,5,63.5,max_dim=0.205
eggplant,jniuxf,graspable,200,5,52.4,max_dim=0.199
eggplant,nzbcyp,graspable,200,5,31.7,max_dim=0.200
electric_cauldron,qmdgct,too_large,0,0,0.0,max_dim=1.057
electric_fan,lclkju,too_large,0,0,0.0,max_dim=0.534
electric_fan,qqphyr,too_large,0,0,0.0,max_dim=1.156
electric_hand_mixer,prewfi,graspable,200,5,28.9,max_dim=0.293
electric_kettle,hkdsla,graspable,200,5,28.6,max_dim=0.265
electric_mixer,ceaeqf,no_grasp,200,0,3.2,max_dim=0.403
electric_mixer,qornxa,too_large,0,0,0.0,max_dim=0.677
electric_switch,fjjber,no_grasp,200,0,1.5,max_dim=0.095
electric_switch,gashan,not_ready,0,0,0.0,max_dim=0.080
electric_switch,hpowgy,not_ready,0,0,0.0,max_dim=0.118
electric_switch,hrwnhp,no_grasp,200,0,1.6,max_dim=0.114
electric_switch,ldrjoi,not_ready,0,0,0.0,max_dim=0.081
electric_switch,oedwla,no_grasp,200,0,1.7,max_dim=0.081
electric_switch,qxhtct,no_grasp,200,0,1.6,max_dim=0.061
electric_switch,strbnw,no_grasp,200,0,1.5,max_dim=0.080
electric_switch,wseglt,not_ready,0,0,0.0,max_dim=0.114
electric_switch,zigdvw,no_grasp,200,0,1.7,max_dim=0.073
elevator_door,yazaic,too_large,0,0,0.0,max_dim=3.000
elevator_door,ymwnju,too_large,0,0,0.0,max_dim=2.122
elevator_door,zlmfwf,too_large,0,0,0.0,max_dim=2.136
elliptical_machine,qwsarx,too_large,0,0,0.0,max_dim=1.688
emery_paper,aozhnv,no_grasp,200,0,1.5,max_dim=0.228
enchilada,dwvaig,not_ready,0,0,0.0,max_dim=0.203
envelope,urcigc,no_grasp,200,0,1.5,max_dim=0.103
erlenmeyer_flask,bpwjxr,no_grasp,200,0,1.7,max_dim=0.153
erlenmeyer_flask,iwwpsf,no_grasp,200,0,1.6,max_dim=0.227
